2022-11-17 02:36:24 - INFO - python seal_hints.py --dataset bco -ts 0 -te 10 -vs 10 -ve 11 --k 100 --log bco --log bco_100k
2022-11-17 02:36:24 - INFO - Namespace(log='bco_100k', gid=1, dataset='bco', data_path='../../01_process/data_papers/bco/', train_start=0, train_end=10, valid_start=10, valid_end=11, node_year=5, train_num=3000, num_ngh=[100, 20, 1, 15], val_percent=100, k=100, epochs=700, bs=4096, lr=0.0005, embed_dim=128, hidden_channels=128, num_layers=3, dropout=0, gnn='rgcn', method='cave', fusion_mode='cat', beta=0.5, alpha=0.5, valid_freq=1, only_papers=False, save_dir='../save', linkgnn='sage', device=device(type='cuda', index=1), num_rels=4)
2022-11-17 02:36:31 - INFO - {'mrr': {10: 0.02854056842625141}, 'cor': {}, 'male': {}}
2022-11-17 02:37:05 - INFO - epoch: 38, train: {'mrr': {5: 0.9608333110809326, 6: 0.953396201133728, 7: 0.9384121298789978, 8: 0.9372846484184265, 9: 0.918785810470581}, 'cor': 0, 'male': 0, 'loss': 0.8246}, valid: {'mrr': {10: 0.3565557897090912}, 'cor': {}, 'male': {}}
2022-11-17 02:37:06 - INFO - epoch: 39, train: {'mrr': {5: 0.9649999737739563, 6: 0.9539622664451599, 7: 0.9420607089996338, 8: 0.9372846484184265, 9: 0.9163802862167358}, 'cor': 0, 'male': 0, 'loss': 0.813}, valid: {'mrr': {10: 0.36399802565574646}, 'cor': {}, 'male': {}}
2022-11-17 02:37:06 - INFO - epoch: 40, train: {'mrr': {5: 0.9655555486679077, 6: 0.9577358365058899, 7: 0.9427904486656189, 8: 0.9410751461982727, 9: 0.9247422814369202}, 'cor': 0, 'male': 0, 'loss': 0.8161}, valid: {'mrr': {10: 0.37631240487098694}, 'cor': {}, 'male': {}}
2022-11-17 02:37:07 - INFO - epoch: 41, train: {'mrr': {5: 0.9683333039283752, 6: 0.9581131935119629, 7: 0.9442498683929443, 8: 0.945554792881012, 9: 0.9255440831184387}, 'cor': 0, 'male': 0, 'loss': 0.8166}, valid: {'mrr': {10: 0.3572760224342346}, 'cor': {}, 'male': {}}
2022-11-17 02:37:08 - INFO - epoch: 42, train: {'mrr': {5: 0.9688888788223267, 6: 0.9609434008598328, 7: 0.9468768239021301, 8: 0.9427980780601501, 9: 0.9290950894355774}, 'cor': 0, 'male': 0, 'loss': 0.8058}, valid: {'mrr': {10: 0.35940471291542053}, 'cor': {}, 'male': {}}
2022-11-17 02:37:09 - INFO - epoch: 43, train: {'mrr': {5: 0.9649999737739563, 6: 0.9639622569084167, 7: 0.9547577500343323, 8: 0.944176435470581, 9: 0.9269186854362488}, 'cor': 0, 'male': 0, 'loss': 0.7855}, valid: {'mrr': {10: 0.36871859431266785}, 'cor': {}, 'male': {}}
2022-11-17 02:37:10 - INFO - epoch: 44, train: {'mrr': {5: 0.9669444561004639, 6: 0.9630188941955566, 7: 0.949795663356781, 8: 0.9450379014015198, 9: 0.9342496991157532}, 'cor': 0, 'male': 0, 'loss': 0.7567}, valid: {'mrr': {10: 0.38170111179351807}, 'cor': {}, 'male': {}}
2022-11-17 02:37:11 - INFO - epoch: 45, train: {'mrr': {5: 0.9683333039283752, 6: 0.9616981148719788, 7: 0.9519848227500916, 8: 0.9500344395637512, 9: 0.9280641674995422}, 'cor': 0, 'male': 0, 'loss': 0.7708}, valid: {'mrr': {10: 0.36295247077941895}, 'cor': {}, 'male': {}}
2022-11-17 02:37:12 - INFO - epoch: 46, train: {'mrr': {5: 0.9700000286102295, 6: 0.9650943279266357, 7: 0.9509631991386414, 8: 0.9484838247299194, 9: 0.9303550720214844}, 'cor': 0, 'male': 0, 'loss': 0.8271}, valid: {'mrr': {10: 0.39731723070144653}, 'cor': {}, 'male': {}}
2022-11-17 02:37:13 - INFO - epoch: 47, train: {'mrr': {5: 0.9661111235618591, 6: 0.9633962512016296, 7: 0.9508172869682312, 8: 0.944176435470581, 9: 0.9306987524032593}, 'cor': 0, 'male': 0, 'loss': 0.7813}, valid: {'mrr': {10: 0.3532538115978241}, 'cor': {}, 'male': {}}
